Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year,Team_BPI,Team_DEF_I,Team_OFF_I,Team_CONF,Team_QUAL_WINS,Team_SOR_RK,Team_SOS_RK,Team_QUAL_LOSS,Team_Wins,Team_Losses
1231.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,9.0,5.9,3.1,Unknown,0,50.0,213.0,13,20,16
1336.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.9,6.6,2.3,Unknown,0,50.0,213.0,13,20,16
1166.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.8,2.4,6.4,Unknown,0,50.0,213.0,13,20,16
1449.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.8,1.6,0.1,Pac-12,2,27.0,64.0,6,27,9
1278.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.8,1.6,0.1,Big Ten,9,28.0,13.0,11,22,14
1422.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.8,1.6,0.1,Southern,0,38.0,130.0,6,29,7
1371.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.8,1.6,0.1,Big East,7,46.0,38.0,6,20,14
1414.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.8,1.6,0.1,Big West,2,47.0,213.0,2,31,6
1396.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.8,1.6,0.1,American,2,48.0,75.0,6,23,10
1279.0,39,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,2019,8.8,1.6,0.1,SEC,4,50.0,50.0,8,20,13
